match_id,date,season,league_code,league,team,opponent,venue,is_home,goals_for,goals_against,goal_difference,result,points,win,draw,loss,scored,clean_sheet,over_2_5,btts,shots_for,shots_against,shots_on_target_for,shots_on_target_against,corners_for,corners_against,fouls_for,fouls_against,yellow_cards,opponent_yellow_cards,red_cards,opponent_red_cards,team_game_number
D1_20190330_Dortmund_Wolfsburg,2019-03-30,1819,D1,Bundesliga,Wolfsburg,Dortmund,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,7.0,11.0,3.0,5.0,4.0,5.0,13.0,11.0,3.0,0.0,0.0,0.0,129
D1_20190330_FortunaDusseldorf_Mgladbach,2019-03-30,1819,D1,Bundesliga,Fortuna Dusseldorf,M'gladbach,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,8.0,13.0,4.0,6.0,1.0,2.0,14.0,13.0,2.0,3.0,0.0,0.0,27
D1_20190330_FortunaDusseldorf_Mgladbach,2019-03-30,1819,D1,Bundesliga,M'gladbach,Fortuna Dusseldorf,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,13.0,8.0,6.0,4.0,2.0,1.0,13.0,14.0,3.0,2.0,0.0,0.0,129
D1_20190330_Freiburg_BayernMunich,2019-03-30,1819,D1,Bundesliga,Freiburg,Bayern Munich,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,12.0,26.0,5.0,8.0,1.0,7.0,8.0,9.0,3.0,1.0,0.0,0.0,95
D1_20190330_Freiburg_BayernMunich,2019-03-30,1819,D1,Bundesliga,Bayern Munich,Freiburg,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,26.0,12.0,8.0,5.0,7.0,1.0,9.0,8.0,1.0,3.0,0.0,0.0,129
D1_20190330_Nurnberg_Augsburg,2019-03-30,1819,D1,Bundesliga,Nurnberg,Augsburg,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,12.0,14.0,4.0,3.0,4.0,4.0,8.0,12.0,1.0,3.0,0.0,0.0,27
D1_20190330_Nurnberg_Augsburg,2019-03-30,1819,D1,Bundesliga,Augsburg,Nurnberg,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,14.0,12.0,3.0,4.0,4.0,4.0,12.0,8.0,3.0,1.0,0.0,0.0,129
D1_20190330_RBLeipzig_Hertha,2019-03-30,1819,D1,Bundesliga,RB Leipzig,Hertha,HOME,1,5,0,5,W,3,1,0,0,1,1,1,0,21.0,6.0,9.0,0.0,6.0,3.0,7.0,6.0,1.0,1.0,0.0,0.0,95
D1_20190330_RBLeipzig_Hertha,2019-03-30,1819,D1,Bundesliga,Hertha,RB Leipzig,AWAY,0,0,5,-5,L,0,0,0,1,0,0,1,0,6.0,21.0,0.0,9.0,3.0,6.0,6.0,7.0,1.0,1.0,0.0,0.0,129
D1_20190330_WerderBremen_Mainz,2019-03-30,1819,D1,Bundesliga,Werder Bremen,Mainz,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,8.0,12.0,4.0,5.0,7.0,8.0,11.0,9.0,0.0,1.0,0.0,0.0,129
D1_20190330_WerderBremen_Mainz,2019-03-30,1819,D1,Bundesliga,Mainz,Werder Bremen,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,12.0,8.0,5.0,4.0,8.0,7.0,9.0,11.0,1.0,0.0,0.0,0.0,129
E0_20190330_Brighton_Southampton,2019-03-30,1819,E0,Premier League,Brighton,Southampton,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,14.0,8.0,1.0,2.0,6.0,5.0,8.0,10.0,1.0,2.0,0.0,0.0,68
E0_20190330_Brighton_Southampton,2019-03-30,1819,E0,Premier League,Southampton,Brighton,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,8.0,14.0,2.0,1.0,5.0,6.0,10.0,8.0,2.0,1.0,0.0,0.0,145
E0_20190330_Burnley_Wolves,2019-03-30,1819,E0,Premier League,Burnley,Wolves,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,5.0,8.0,1.0,1.0,1.0,5.0,12.0,10.0,1.0,1.0,0.0,0.0,108
E0_20190330_Burnley_Wolves,2019-03-30,1819,E0,Premier League,Wolves,Burnley,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,8.0,5.0,1.0,1.0,5.0,1.0,10.0,12.0,1.0,1.0,0.0,0.0,31
E0_20190330_CrystalPalace_Huddersfield,2019-03-30,1819,E0,Premier League,Crystal Palace,Huddersfield,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,19.0,15.0,5.0,5.0,5.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,145
E0_20190330_CrystalPalace_Huddersfield,2019-03-30,1819,E0,Premier League,Huddersfield,Crystal Palace,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,15.0,19.0,5.0,5.0,5.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,70
E0_20190330_Fulham_ManCity,2019-03-30,1819,E0,Premier League,Fulham,Man City,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,5.0,24.0,0.0,7.0,0.0,11.0,4.0,12.0,2.0,0.0,0.0,0.0,32
E0_20190330_Fulham_ManCity,2019-03-30,1819,E0,Premier League,Man City,Fulham,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,24.0,5.0,7.0,0.0,11.0,0.0,12.0,4.0,0.0,2.0,0.0,0.0,145
E0_20190330_Leicester_Bournemouth,2019-03-30,1819,E0,Premier League,Leicester,Bournemouth,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,18.0,8.0,4.0,2.0,6.0,1.0,6.0,12.0,0.0,2.0,0.0,0.0,146
E0_20190330_Leicester_Bournemouth,2019-03-30,1819,E0,Premier League,Bournemouth,Leicester,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,8.0,18.0,2.0,4.0,1.0,6.0,12.0,6.0,2.0,0.0,0.0,0.0,146
E0_20190330_ManUnited_Watford,2019-03-30,1819,E0,Premier League,Man United,Watford,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,8.0,20.0,5.0,8.0,3.0,5.0,14.0,9.0,1.0,2.0,0.0,0.0,145
E0_20190330_ManUnited_Watford,2019-03-30,1819,E0,Premier League,Watford,Man United,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,20.0,8.0,8.0,5.0,5.0,3.0,9.0,14.0,2.0,1.0,0.0,0.0,145
E0_20190330_WestHam_Everton,2019-03-30,1819,E0,Premier League,West Ham,Everton,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,3.0,17.0,1.0,9.0,4.0,9.0,7.0,14.0,1.0,1.0,0.0,0.0,146
E0_20190330_WestHam_Everton,2019-03-30,1819,E0,Premier League,Everton,West Ham,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,17.0,3.0,9.0,1.0,9.0,4.0,14.0,7.0,1.0,1.0,0.0,0.0,146
E1_20190330_AstonVilla_Blackburn,2019-03-30,1819,E1,Championship,Aston Villa,Blackburn,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,15.0,12.0,10.0,2.0,4.0,5.0,8.0,15.0,1.0,1.0,0.0,0.0,131
E1_20190330_AstonVilla_Blackburn,2019-03-30,1819,E1,Championship,Blackburn,Aston Villa,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,12.0,15.0,2.0,10.0,5.0,4.0,15.0,8.0,1.0,1.0,0.0,0.0,131
E1_20190330_Derby_Rotherham,2019-03-30,1819,E1,Championship,Derby,Rotherham,HOME,1,6,1,5,W,3,1,0,0,1,0,1,1,15.0,8.0,7.0,4.0,1.0,5.0,9.0,12.0,0.0,1.0,0.0,0.0,176
E1_20190330_Derby_Rotherham,2019-03-30,1819,E1,Championship,Rotherham,Derby,AWAY,0,1,6,-5,L,0,0,0,1,1,0,1,1,8.0,15.0,4.0,7.0,5.0,1.0,12.0,9.0,1.0,0.0,0.0,0.0,131
E1_20190330_Ipswich_Hull,2019-03-30,1819,E1,Championship,Ipswich,Hull,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,15.0,7.0,6.0,3.0,5.0,3.0,13.0,7.0,1.0,2.0,0.0,0.0,177
E1_20190330_Ipswich_Hull,2019-03-30,1819,E1,Championship,Hull,Ipswich,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,7.0,15.0,3.0,6.0,3.0,5.0,7.0,13.0,2.0,1.0,0.0,0.0,131
E1_20190330_Leeds_Millwall,2019-03-30,1819,E1,Championship,Leeds,Millwall,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,18.0,7.0,8.0,3.0,7.0,2.0,14.0,11.0,3.0,4.0,0.0,0.0,177
E1_20190330_Leeds_Millwall,2019-03-30,1819,E1,Championship,Millwall,Leeds,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,7.0,18.0,3.0,8.0,2.0,7.0,11.0,14.0,4.0,3.0,0.0,0.0,84
E1_20190330_Middlesbrough_Norwich,2019-03-30,1819,E1,Championship,Middlesbrough,Norwich,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,17.0,16.0,6.0,5.0,4.0,6.0,17.0,9.0,3.0,4.0,0.0,0.0,130
E1_20190330_Middlesbrough_Norwich,2019-03-30,1819,E1,Championship,Norwich,Middlesbrough,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,16.0,17.0,5.0,6.0,6.0,4.0,9.0,17.0,4.0,3.0,0.0,0.0,131
E1_20190330_NottmForest_Swansea,2019-03-30,1819,E1,Championship,Nott'm Forest,Swansea,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,11.0,14.0,3.0,6.0,7.0,5.0,15.0,8.0,4.0,1.0,0.0,0.0,177
E1_20190330_NottmForest_Swansea,2019-03-30,1819,E1,Championship,Swansea,Nott'm Forest,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,14.0,11.0,6.0,3.0,5.0,7.0,8.0,15.0,1.0,4.0,0.0,0.0,37
E1_20190330_QPR_Bolton,2019-03-30,1819,E1,Championship,QPR,Bolton,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,21.0,12.0,7.0,6.0,9.0,1.0,9.0,12.0,0.0,1.0,0.0,0.0,177
E1_20190330_QPR_Bolton,2019-03-30,1819,E1,Championship,Bolton,QPR,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,12.0,21.0,6.0,7.0,1.0,9.0,12.0,9.0,1.0,0.0,0.0,0.0,131
E1_20190330_Reading_Preston,2019-03-30,1819,E1,Championship,Reading,Preston,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,13.0,11.0,3.0,2.0,1.0,6.0,10.0,8.0,0.0,1.0,0.0,0.0,177
E1_20190330_Reading_Preston,2019-03-30,1819,E1,Championship,Preston,Reading,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,11.0,13.0,2.0,3.0,6.0,1.0,8.0,10.0,1.0,0.0,0.0,0.0,177
E1_20190330_SheffieldUnited_BristolCity,2019-03-30,1819,E1,Championship,Sheffield United,Bristol City,HOME,1,2,3,-1,L,0,0,0,1,1,0,1,1,12.0,14.0,5.0,9.0,4.0,2.0,11.0,10.0,1.0,4.0,0.0,0.0,85
E1_20190330_SheffieldUnited_BristolCity,2019-03-30,1819,E1,Championship,Bristol City,Sheffield United,AWAY,0,3,2,1,W,3,1,0,0,1,0,1,1,14.0,12.0,9.0,5.0,2.0,4.0,10.0,11.0,4.0,1.0,0.0,0.0,175
E1_20190330_Stoke_SheffieldWeds,2019-03-30,1819,E1,Championship,Stoke,Sheffield Weds,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,12.0,3.0,3.0,1.0,13.0,2.0,9.0,18.0,1.0,3.0,0.0,0.0,39
E1_20190330_Stoke_SheffieldWeds,2019-03-30,1819,E1,Championship,Sheffield Weds,Stoke,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,3.0,12.0,1.0,3.0,2.0,13.0,18.0,9.0,3.0,1.0,0.0,0.0,177
E1_20190330_Wigan_Brentford,2019-03-30,1819,E1,Championship,Wigan,Brentford,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,10.0,13.0,3.0,1.0,6.0,5.0,19.0,14.0,1.0,2.0,0.0,0.0,85
E1_20190330_Wigan_Brentford,2019-03-30,1819,E1,Championship,Brentford,Wigan,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,13.0,10.0,1.0,3.0,5.0,6.0,14.0,19.0,2.0,1.0,0.0,0.0,176
N1_20190330_AZAlkmaar_Groningen,2019-03-30,1819,N1,Eredivisie,AZ Alkmaar,Groningen,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,9.0,8.0,2.0,2.0,6.0,6.0,8.0,15.0,1.0,4.0,0.0,0.0,129
N1_20190330_AZAlkmaar_Groningen,2019-03-30,1819,N1,Eredivisie,Groningen,AZ Alkmaar,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,8.0,9.0,2.0,2.0,6.0,6.0,15.0,8.0,4.0,1.0,0.0,0.0,129
N1_20190330_DenHaag_Vitesse,2019-03-30,1819,N1,Eredivisie,Den Haag,Vitesse,HOME,1,3,3,0,D,1,0,1,0,1,0,1,1,12.0,13.0,4.0,9.0,8.0,4.0,8.0,17.0,0.0,1.0,0.0,0.0,129
N1_20190330_DenHaag_Vitesse,2019-03-30,1819,N1,Eredivisie,Vitesse,Den Haag,AWAY,0,3,3,0,D,1,0,1,0,1,0,1,1,13.0,12.0,9.0,4.0,4.0,8.0,17.0,8.0,1.0,0.0,0.0,0.0,129
N1_20190330_Graafschap_Heracles,2019-03-30,1819,N1,Eredivisie,Graafschap,Heracles,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,12.0,9.0,5.0,3.0,6.0,6.0,19.0,13.0,2.0,2.0,0.0,0.0,61
N1_20190330_Graafschap_Heracles,2019-03-30,1819,N1,Eredivisie,Heracles,Graafschap,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,9.0,12.0,3.0,5.0,6.0,6.0,13.0,19.0,2.0,2.0,0.0,0.0,129
N1_20190330_Heerenveen_Excelsior,2019-03-30,1819,N1,Eredivisie,Heerenveen,Excelsior,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,13.0,17.0,5.0,5.0,9.0,7.0,8.0,8.0,0.0,2.0,0.0,0.0,129
N1_20190330_Heerenveen_Excelsior,2019-03-30,1819,N1,Eredivisie,Excelsior,Heerenveen,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,17.0,13.0,5.0,5.0,7.0,9.0,8.0,8.0,2.0,0.0,0.0,0.0,129
N1_20190330_WillemII_ForSittard,2019-03-30,1819,N1,Eredivisie,Willem II,For Sittard,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,15.0,8.0,6.0,4.0,9.0,5.0,11.0,15.0,1.0,5.0,0.0,1.0,129
N1_20190330_WillemII_ForSittard,2019-03-30,1819,N1,Eredivisie,For Sittard,Willem II,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,8.0,15.0,4.0,6.0,5.0,9.0,15.0,11.0,5.0,1.0,1.0,0.0,27
D1_20190331_EinFrankfurt_Stuttgart,2019-03-31,1819,D1,Bundesliga,Ein Frankfurt,Stuttgart,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,11.0,10.0,5.0,3.0,5.0,5.0,13.0,10.0,2.0,1.0,0.0,0.0,129
D1_20190331_EinFrankfurt_Stuttgart,2019-03-31,1819,D1,Bundesliga,Stuttgart,Ein Frankfurt,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,10.0,11.0,3.0,5.0,5.0,5.0,10.0,13.0,1.0,2.0,0.0,0.0,95
D1_20190331_Hannover_Schalke04,2019-03-31,1819,D1,Bundesliga,Hannover,Schalke 04,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,15.0,6.0,3.0,3.0,8.0,2.0,16.0,17.0,1.0,1.0,0.0,0.0,95
D1_20190331_Hannover_Schalke04,2019-03-31,1819,D1,Bundesliga,Schalke 04,Hannover,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,6.0,15.0,3.0,3.0,2.0,8.0,17.0,16.0,1.0,1.0,0.0,0.0,129
E0_20190331_Cardiff_Chelsea,2019-03-31,1819,E0,Premier League,Cardiff,Chelsea,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,8.0,21.0,3.0,3.0,2.0,7.0,8.0,14.0,2.0,3.0,0.0,0.0,31
E0_20190331_Cardiff_Chelsea,2019-03-31,1819,E0,Premier League,Chelsea,Cardiff,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,21.0,8.0,3.0,3.0,7.0,2.0,14.0,8.0,3.0,2.0,0.0,0.0,145
E0_20190331_Liverpool_Tottenham,2019-03-31,1819,E0,Premier League,Liverpool,Tottenham,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,14.0,11.0,3.0,2.0,10.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0,146
E0_20190331_Liverpool_Tottenham,2019-03-31,1819,E0,Premier League,Tottenham,Liverpool,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,11.0,14.0,2.0,3.0,3.0,10.0,8.0,5.0,1.0,0.0,0.0,0.0,145
N1_20190331_Ajax_PSVEindhoven,2019-03-31,1819,N1,Eredivisie,Ajax,PSV Eindhoven,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,16.0,11.0,7.0,3.0,4.0,8.0,9.0,16.0,3.0,2.0,1.0,0.0,129
N1_20190331_Ajax_PSVEindhoven,2019-03-31,1819,N1,Eredivisie,PSV Eindhoven,Ajax,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,11.0,16.0,3.0,7.0,8.0,4.0,16.0,9.0,2.0,3.0,0.0,1.0,129
N1_20190331_NACBreda_VVVVenlo,2019-03-31,1819,N1,Eredivisie,NAC Breda,VVV Venlo,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,13.0,13.0,5.0,3.0,6.0,6.0,10.0,18.0,3.0,3.0,1.0,0.0,61
N1_20190331_NACBreda_VVVVenlo,2019-03-31,1819,N1,Eredivisie,VVV Venlo,NAC Breda,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,13.0,13.0,3.0,5.0,6.0,6.0,18.0,10.0,3.0,3.0,0.0,1.0,61
N1_20190331_Utrecht_Feyenoord,2019-03-31,1819,N1,Eredivisie,Utrecht,Feyenoord,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,12.0,15.0,5.0,4.0,4.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,129
N1_20190331_Utrecht_Feyenoord,2019-03-31,1819,N1,Eredivisie,Feyenoord,Utrecht,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,15.0,12.0,4.0,5.0,5.0,4.0,11.0,11.0,0.0,0.0,0.0,0.0,129
N1_20190331_Zwolle_FCEmmen,2019-03-31,1819,N1,Eredivisie,Zwolle,FC Emmen,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,15.0,13.0,6.0,3.0,4.0,3.0,9.0,16.0,3.0,1.0,0.0,0.0,129
N1_20190331_Zwolle_FCEmmen,2019-03-31,1819,N1,Eredivisie,FC Emmen,Zwolle,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,13.0,15.0,3.0,6.0,3.0,4.0,16.0,9.0,1.0,3.0,0.0,0.0,27
E0_20190401_Arsenal_Newcastle,2019-04-01,1819,E0,Premier League,Arsenal,Newcastle,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,7.0,3.0,4.0,1.0,6.0,2.0,11.0,10.0,2.0,0.0,0.0,0.0,145
E0_20190401_Arsenal_Newcastle,2019-04-01,1819,E0,Premier League,Newcastle,Arsenal,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,3.0,7.0,1.0,4.0,2.0,6.0,10.0,11.0,0.0,2.0,0.0,0.0,108
E0_20190402_Watford_Fulham,2019-04-02,1819,E0,Premier League,Watford,Fulham,HOME,1,4,1,3,W,3,1,0,0,1,0,1,1,15.0,17.0,7.0,7.0,6.0,4.0,12.0,5.0,3.0,2.0,0.0,0.0,146
E0_20190402_Watford_Fulham,2019-04-02,1819,E0,Premier League,Fulham,Watford,AWAY,0,1,4,-3,L,0,0,0,1,1,0,1,1,17.0,15.0,7.0,7.0,4.0,6.0,5.0,12.0,2.0,3.0,0.0,0.0,33
E0_20190402_Wolves_ManUnited,2019-04-02,1819,E0,Premier League,Wolves,Man United,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,9.0,18.0,2.0,4.0,3.0,5.0,5.0,11.0,1.0,2.0,0.0,1.0,32
E0_20190402_Wolves_ManUnited,2019-04-02,1819,E0,Premier League,Man United,Wolves,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,18.0,9.0,4.0,2.0,5.0,3.0,11.0,5.0,2.0,1.0,1.0,0.0,146
E1_20190402_Middlesbrough_BristolCity,2019-04-02,1819,E1,Championship,Middlesbrough,Bristol City,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,23.0,15.0,7.0,5.0,5.0,6.0,10.0,9.0,1.0,3.0,0.0,0.0,131
E1_20190402_Middlesbrough_BristolCity,2019-04-02,1819,E1,Championship,Bristol City,Middlesbrough,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,15.0,23.0,5.0,7.0,6.0,5.0,9.0,10.0,3.0,1.0,0.0,0.0,176
E1_20190402_Swansea_Brentford,2019-04-02,1819,E1,Championship,Swansea,Brentford,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,13.0,6.0,6.0,1.0,1.0,2.0,9.0,15.0,0.0,4.0,0.0,0.0,38
E1_20190402_Swansea_Brentford,2019-04-02,1819,E1,Championship,Brentford,Swansea,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,6.0,13.0,1.0,6.0,2.0,1.0,15.0,9.0,4.0,0.0,0.0,0.0,177
N1_20190402_Groningen_Graafschap,2019-04-02,1819,N1,Eredivisie,Groningen,Graafschap,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,16.0,13.0,8.0,4.0,5.0,3.0,11.0,15.0,0.0,3.0,0.0,0.0,130
N1_20190402_Groningen_Graafschap,2019-04-02,1819,N1,Eredivisie,Graafschap,Groningen,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,13.0,16.0,4.0,8.0,3.0,5.0,15.0,11.0,3.0,0.0,0.0,0.0,62
N1_20190402_Heracles_WillemII,2019-04-02,1819,N1,Eredivisie,Heracles,Willem II,HOME,1,3,4,-1,L,0,0,0,1,1,0,1,1,14.0,14.0,5.0,8.0,5.0,2.0,16.0,9.0,2.0,2.0,0.0,0.0,130
N1_20190402_Heracles_WillemII,2019-04-02,1819,N1,Eredivisie,Willem II,Heracles,AWAY,0,4,3,1,W,3,1,0,0,1,0,1,1,14.0,14.0,8.0,5.0,2.0,5.0,9.0,16.0,2.0,2.0,0.0,0.0,130
N1_20190402_Vitesse_AZAlkmaar,2019-04-02,1819,N1,Eredivisie,Vitesse,AZ Alkmaar,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,14.0,8.0,3.0,4.0,9.0,4.0,14.0,11.0,2.0,4.0,0.0,0.0,130
N1_20190402_Vitesse_AZAlkmaar,2019-04-02,1819,N1,Eredivisie,AZ Alkmaar,Vitesse,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,8.0,14.0,4.0,3.0,4.0,9.0,11.0,14.0,4.0,2.0,0.0,0.0,130
E0_20190403_Chelsea_Brighton,2019-04-03,1819,E0,Premier League,Chelsea,Brighton,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,17.0,3.0,4.0,1.0,7.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,146
E0_20190403_Chelsea_Brighton,2019-04-03,1819,E0,Premier League,Brighton,Chelsea,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,3.0,17.0,1.0,4.0,1.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,69
E0_20190403_ManCity_Cardiff,2019-04-03,1819,E0,Premier League,Man City,Cardiff,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,27.0,4.0,11.0,1.0,7.0,4.0,3.0,17.0,0.0,3.0,0.0,0.0,146
E0_20190403_ManCity_Cardiff,2019-04-03,1819,E0,Premier League,Cardiff,Man City,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,4.0,27.0,1.0,11.0,4.0,7.0,17.0,3.0,3.0,0.0,0.0,0.0,32
E0_20190403_Tottenham_CrystalPalace,2019-04-03,1819,E0,Premier League,Tottenham,Crystal Palace,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,26.0,5.0,10.0,1.0,8.0,2.0,8.0,5.0,1.0,0.0,0.0,0.0,146
E0_20190403_Tottenham_CrystalPalace,2019-04-03,1819,E0,Premier League,Crystal Palace,Tottenham,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,5.0,26.0,1.0,10.0,2.0,8.0,5.0,8.0,0.0,1.0,0.0,0.0,146
N1_20190403_Excelsior_NACBreda,2019-04-03,1819,N1,Eredivisie,Excelsior,NAC Breda,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,14.0,22.0,5.0,12.0,5.0,9.0,11.0,12.0,0.0,0.0,0.0,0.0,130
N1_20190403_Excelsior_NACBreda,2019-04-03,1819,N1,Eredivisie,NAC Breda,Excelsior,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,22.0,14.0,12.0,5.0,9.0,5.0,12.0,11.0,0.0,0.0,0.0,0.0,62
N1_20190403_FCEmmen_Ajax,2019-04-03,1819,N1,Eredivisie,FC Emmen,Ajax,HOME,1,2,5,-3,L,0,0,0,1,1,0,1,1,15.0,17.0,3.0,10.0,6.0,4.0,13.0,9.0,2.0,1.0,0.0,0.0,28
N1_20190403_FCEmmen_Ajax,2019-04-03,1819,N1,Eredivisie,Ajax,FC Emmen,AWAY,0,5,2,3,W,3,1,0,0,1,0,1,1,17.0,15.0,10.0,3.0,4.0,6.0,9.0,13.0,1.0,2.0,0.0,0.0,130
N1_20190403_ForSittard_DenHaag,2019-04-03,1819,N1,Eredivisie,For Sittard,Den Haag,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,15.0,10.0,2.0,1.0,2.0,11.0,9.0,11.0,1.0,2.0,1.0,0.0,28
N1_20190403_ForSittard_DenHaag,2019-04-03,1819,N1,Eredivisie,Den Haag,For Sittard,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,10.0,15.0,1.0,2.0,11.0,2.0,11.0,9.0,2.0,1.0,0.0,1.0,130
N1_20190403_VVVVenlo_Utrecht,2019-04-03,1819,N1,Eredivisie,VVV Venlo,Utrecht,HOME,1,2,6,-4,L,0,0,0,1,1,0,1,1,13.0,21.0,5.0,8.0,2.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,62
N1_20190403_VVVVenlo_Utrecht,2019-04-03,1819,N1,Eredivisie,Utrecht,VVV Venlo,AWAY,0,6,2,4,W,3,1,0,0,1,0,1,1,21.0,13.0,8.0,5.0,5.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,130
N1_20190404_Feyenoord_Heerenveen,2019-04-04,1819,N1,Eredivisie,Feyenoord,Heerenveen,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,24.0,7.0,9.0,1.0,4.0,4.0,5.0,8.0,1.0,3.0,0.0,0.0,130
N1_20190404_Feyenoord_Heerenveen,2019-04-04,1819,N1,Eredivisie,Heerenveen,Feyenoord,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,7.0,24.0,1.0,9.0,4.0,4.0,8.0,5.0,3.0,1.0,0.0,0.0,130
