match_id,date,understat_date,date_difference_days,season,league,home_team,away_team,game_id,home_xg,away_xg,total_xg,xg_diff_home,home_np_xg,away_np_xg,total_np_xg,np_xg_diff_home,home_expected_points,away_expected_points,expected_points_diff_home,home_ppda,away_ppda,home_deep_completions,away_deep_completions
E0_20201128_Brighton_Liverpool,2020-11-28,2020-11-28,0,2021,Premier League,Brighton,Liverpool,14528,2.30722,0.28109,2.58831,2.02613,0.784881,0.28109,1.065971,0.5037910000000001,2.8298,0.1018999999999999,2.7278999999999995,12.565217391304348,9.409090909090908,3,1
E0_20201128_Everton_Leeds,2020-11-28,2020-11-28,0,2021,Premier League,Everton,Leeds,14531,1.29229,3.11324,4.40553,-1.82095,1.29229,3.11324,4.40553,-1.82095,0.3686999999999999,2.4936000000000003,-2.1249,16.36842105263158,6.40625,6,12
E0_20201128_ManCity_Burnley,2020-11-28,2020-11-28,0,2021,Premier League,Man City,Burnley,14533,2.26129,0.419877,2.681167,1.841413,2.26129,0.419877,2.681167,1.841413,2.6159,0.2558,2.3601,8.4375,32.0,13,4
E0_20201128_WestBrom_SheffieldUnited,2020-11-28,2020-11-28,0,2021,Premier League,West Brom,Sheffield United,14527,1.71644,3.36544,5.08188,-1.649,1.71644,3.36544,5.08188,-1.649,0.4776,2.3808,-1.9032,9.578947368421051,13.2,6,11
D1_20201129_Leverkusen_Hertha,2020-11-29,2020-11-29,0,2021,Bundesliga,Leverkusen,Hertha,15215,1.04196,0.517533,1.559493,0.524427,1.04196,0.517533,1.559493,0.524427,1.812,0.8397,0.9723,6.875,12.25,2,3
D1_20201129_Mainz_Hoffenheim,2020-11-29,2020-11-29,0,2021,Bundesliga,Mainz,Hoffenheim,15218,1.78391,1.1082,2.89211,0.67571,1.78391,1.1082,2.89211,0.67571,1.9154,0.8306,1.0848,15.863636363636363,5.612903225806452,9,7
E0_20201129_Arsenal_Wolves,2020-11-29,2020-11-29,0,2021,Premier League,Arsenal,Wolves,14525,1.1185,2.0069,3.1254,-0.8883999999999999,1.1185,2.0069,3.1254,-0.8883999999999999,0.6944,2.069,-1.3746,8.035714285714286,17.642857142857142,12,6
E0_20201129_Chelsea_Tottenham,2020-11-29,2020-11-29,0,2021,Premier League,Chelsea,Tottenham,14529,0.974755,0.22689,1.201645,0.747865,0.974755,0.22689,1.201645,0.747865,2.0179,0.6184000000000001,1.3995,9.875,32.333333333333336,4,4
E0_20201129_Southampton_ManUnited,2020-11-29,2020-11-29,0,2021,Premier League,Southampton,Man United,14534,0.498783,2.47547,2.974253,-1.976687,0.498783,2.47547,2.974253,-1.976687,0.2261,2.6621,-2.436,10.62962962962963,11.964285714285714,0,9
E0_20201130_Leicester_Fulham,2020-11-30,2020-11-30,0,2021,Premier League,Leicester,Fulham,14532,1.27814,2.03719,3.31533,-0.7590499999999998,1.27814,1.27602,2.55416,0.0021200000000001,0.7869999999999999,1.9729,-1.1859000000000002,5.666666666666667,17.454545454545453,9,7
E0_20201130_WestHam_AstonVilla,2020-11-30,2020-11-30,0,2021,Premier League,West Ham,Aston Villa,14526,0.571633,2.39051,2.962143,-1.818877,0.571633,1.62934,2.200973,-1.0577070000000002,0.2087,2.6792,-2.4705,12.565217391304348,13.090909090909092,2,8
D1_20201204_Hertha_UnionBerlin,2020-12-04,2020-12-04,0,2021,Bundesliga,Hertha,Union Berlin,15225,0.768378,0.268079,1.036457,0.500299,0.768378,0.268079,1.036457,0.500299,1.8476,0.7403,1.1073,5.72,26.6875,4,4
D1_20201205_BayernMunich_RBLeipzig,2020-12-05,2020-12-05,0,2021,Bundesliga,Bayern Munich,RB Leipzig,15221,1.00047,1.56492,2.56539,-0.5644500000000001,1.00047,1.56492,2.56539,-0.5644500000000001,0.8611,1.8604,-0.9993,12.473684210526317,23.0,6,1
D1_20201205_Bielefeld_Mainz,2020-12-05,2020-12-05,0,2021,Bundesliga,Bielefeld,Mainz,15229,1.18485,2.54193,3.72678,-1.3570799999999998,1.18485,2.54193,3.72678,-1.3570799999999998,0.3863,2.4458,-2.0595,7.052631578947368,9.571428571428571,5,5
D1_20201205_EinFrankfurt_Dortmund,2020-12-05,2020-12-05,0,2021,Bundesliga,Ein Frankfurt,Dortmund,15224,0.847822,1.1385,1.986322,-0.2906780000000001,0.847822,1.1385,1.986322,-0.2906780000000001,1.0894,1.5904,-0.5009999999999999,12.655172413793103,11.526315789473683,3,11
D1_20201205_FCKoln_Wolfsburg,2020-12-05,2020-12-05,0,2021,Bundesliga,FC Koln,Wolfsburg,15227,1.08565,1.90682,2.99247,-0.82117,1.08565,1.90682,2.99247,-0.82117,0.7538,2.0036,-1.2498,19.61111111111111,8.789473684210526,7,13
D1_20201205_Freiburg_Mgladbach,2020-12-05,2020-12-05,0,2021,Bundesliga,Freiburg,M'gladbach,15223,4.02129,1.66853,5.689819999999999,2.3527599999999995,3.26352,1.66853,4.93205,1.59499,2.651,0.2513,2.3997,13.148148148148149,9.0,3,5
E0_20201205_Burnley_Everton,2020-12-05,2020-12-05,0,2021,Premier League,Burnley,Everton,14537,0.730434,2.28139,3.011824,-1.550956,0.730434,2.28139,3.011824,-1.550956,0.3051,2.5509000000000004,-2.2458000000000005,16.391304347826086,7.5,6,10
E0_20201205_Chelsea_Leeds,2020-12-05,2020-12-05,0,2021,Premier League,Chelsea,Leeds,14538,4.89472,1.0277,5.922420000000001,3.86702,4.89472,1.0277,5.922420000000001,3.86702,2.946,0.0351,2.9109000000000003,9.580645161290322,9.181818181818182,9,7
E0_20201205_ManCity_Fulham,2020-12-05,2020-12-05,0,2021,Premier League,Man City,Fulham,14540,3.26328,0.287444,3.550724,2.975836,2.50211,0.287444,2.789554,2.214666,2.9275,0.0424,2.8851,6.4,25.05,14,0
E0_20201205_WestHam_ManUnited,2020-12-05,2020-12-05,0,2021,Premier League,West Ham,Man United,14544,2.53006,1.78708,4.31714,0.7429800000000002,2.53006,1.78708,4.31714,0.7429800000000002,1.8835,0.8968,0.9867,17.47826086956522,13.25,5,6
D1_20201206_Schalke04_Leverkusen,2020-12-06,2020-12-06,0,2021,Bundesliga,Schalke 04,Leverkusen,15226,1.22701,2.45305,3.68006,-1.2260400000000002,0.426776,2.45305,2.879826,-2.0262740000000004,0.5614,2.2354,-1.674,11.870967741935484,7.7,4,7
D1_20201206_WerderBremen_Stuttgart,2020-12-06,2020-12-06,0,2021,Bundesliga,Werder Bremen,Stuttgart,15228,0.647875,2.13261,2.780485,-1.484735,0.647875,1.37483,2.022705,-0.726955,0.2814,2.583,-2.3016,8.36111111111111,10.79310344827586,4,5
E0_20201206_Liverpool_Wolves,2020-12-06,2020-12-06,0,2021,Premier League,Liverpool,Wolves,14539,1.59454,0.357753,1.952293,1.236787,1.59454,0.357753,1.952293,1.236787,2.4284,0.3728,2.0556,17.846153846153847,20.666666666666668,9,1
E0_20201206_SheffieldUnited_Leicester,2020-12-06,2020-12-06,0,2021,Premier League,Sheffield United,Leicester,14541,0.290743,1.3904,1.681143,-1.099657,0.290743,1.3904,1.681143,-1.099657,0.4251,2.3325,-1.9074,17.428571428571427,5.55,3,5
E0_20201206_Tottenham_Arsenal,2020-12-06,2020-12-06,0,2021,Premier League,Tottenham,Arsenal,14542,0.390629,0.595216,0.985845,-0.2045869999999999,0.390629,0.595216,0.985845,-0.2045869999999999,1.052,1.4879,-0.4358999999999999,19.75,5.1,1,11
E0_20201206_WestBrom_CrystalPalace,2020-12-06,2020-12-06,0,2021,Premier League,West Brom,Crystal Palace,14543,0.567234,1.68656,2.253794,-1.119326,0.567234,1.68656,2.253794,-1.119326,0.53,2.2484,-1.7183999999999997,15.235294117647058,12.28,7,14
D1_20201207_Hoffenheim_Augsburg,2020-12-07,2020-12-07,0,2021,Bundesliga,Hoffenheim,Augsburg,15222,1.45954,0.793064,2.252604,0.6664760000000001,1.45954,0.793064,2.252604,0.6664760000000001,1.9301,0.8096,1.1204999999999998,9.035714285714286,20.0,8,5
E0_20201207_Brighton_Southampton,2020-12-07,2020-12-07,0,2021,Premier League,Brighton,Southampton,14536,2.03376,1.34801,3.38177,0.6857500000000001,1.27259,0.586839,1.859429,0.6857510000000001,1.9166,0.8063,1.1102999999999998,9.363636363636363,6.064516129032258,9,5
D1_20201211_Wolfsburg_EinFrankfurt,2020-12-11,2020-12-11,0,2021,Bundesliga,Wolfsburg,Ein Frankfurt,15234,2.81209,1.51392,4.32601,1.29817,2.05431,0.756303,2.810613,1.298007,2.3172,0.4965,1.8207,7.6923076923076925,15.642857142857142,12,6
E0_20201211_Leeds_WestHam,2020-12-11,2020-12-11,0,2021,Premier League,Leeds,West Ham,14548,1.56644,1.7851,3.35154,-0.2186599999999998,0.805276,1.7851,2.590376,-0.979824,1.228,1.5046000000000002,-0.2766000000000002,5.416666666666667,25.15384615384616,8,7
D1_20201212_Dortmund_Stuttgart,2020-12-12,2020-12-12,0,2021,Bundesliga,Dortmund,Stuttgart,15230,0.776004,3.07677,3.852774,-2.300766,0.776004,2.319,3.095004,-1.542996,0.1878,2.7201,-2.5323,5.8,20.444444444444443,18,4
D1_20201212_Freiburg_Bielefeld,2020-12-12,2020-12-12,0,2021,Bundesliga,Freiburg,Bielefeld,15235,2.43027,0.238384,2.668654,2.191886,1.67265,0.238384,1.911034,1.434266,2.8303000000000003,0.1051,2.7252,11.096774193548388,11.833333333333334,5,0
D1_20201212_Mgladbach_Hertha,2020-12-12,2020-12-12,0,2021,Bundesliga,M'gladbach,Hertha,15232,1.35982,0.36509,1.72491,0.99473,1.35982,0.36509,1.72491,0.99473,2.276,0.4784,1.7975999999999996,10.61904761904762,11.65,6,4
D1_20201212_Mainz_FCKoln,2020-12-12,2020-12-12,0,2021,Bundesliga,Mainz,FC Koln,15237,1.26169,0.838955,2.100645,0.4227349999999999,1.26169,0.838955,2.100645,0.4227349999999999,1.7356,0.9598,0.7758,9.75,20.8,8,0
D1_20201212_RBLeipzig_WerderBremen,2020-12-12,2020-12-12,0,2021,Bundesliga,RB Leipzig,Werder Bremen,15231,2.40107,0.599394,3.000464,1.801676,1.64329,0.599394,2.242684,1.043896,2.6331,0.2454,2.3877,9.028571428571428,17.94736842105263,6,3
D1_20201212_UnionBerlin_BayernMunich,2020-12-12,2020-12-12,0,2021,Bundesliga,Union Berlin,Bayern Munich,15236,1.08682,1.06474,2.15156,0.0220799999999998,1.08682,1.06474,2.15156,0.0220799999999998,1.3631,1.3262,0.0368999999999999,29.33333333333333,6.208333333333333,1,7
E0_20201212_Everton_Chelsea,2020-12-12,2020-12-12,0,2021,Premier League,Everton,Chelsea,14546,1.2216,1.00627,2.22787,0.21533,0.460428,1.00627,1.466698,-0.5458419999999999,1.5519,1.0974,0.4545000000000001,18.75,4.12,2,6
E0_20201212_ManUnited_ManCity,2020-12-12,2020-12-12,0,2021,Premier League,Man United,Man City,14549,0.591617,1.28434,1.875957,-0.6927230000000001,0.591617,1.28434,1.875957,-0.6927230000000001,0.7336,1.9816,-1.248,16.045454545454547,18.526315789473685,5,11
E0_20201212_Newcastle_WestBrom,2020-12-12,2020-12-12,0,2021,Premier League,Newcastle,West Brom,14550,0.904163,0.57319,1.477353,0.3309730000000001,0.904163,0.57319,1.477353,0.3309730000000001,1.6366,1.003,0.6335999999999999,25.4,11.5,5,4
E0_20201212_Wolves_AstonVilla,2020-12-12,2020-12-12,0,2021,Premier League,Wolves,Aston Villa,14552,1.1356,1.26872,2.40432,-0.1331200000000001,1.1356,0.507552,1.643152,0.6280479999999999,1.1847,1.4946,-0.3099,8.3,5.785714285714286,6,5
D1_20201213_Augsburg_Schalke04,2020-12-13,2020-12-13,0,2021,Bundesliga,Augsburg,Schalke 04,15238,1.25437,1.90769,3.1620600000000003,-0.6533200000000001,1.25437,1.90769,3.1620600000000003,-0.6533200000000001,0.9052,1.8418,-0.9366,14.85,5.703703703703703,2,10
D1_20201213_Leverkusen_Hoffenheim,2020-12-13,2020-12-13,0,2021,Bundesliga,Leverkusen,Hoffenheim,15233,2.12151,1.67451,3.79602,0.4469999999999998,1.36373,1.67451,3.03824,-0.3107799999999998,1.7038000000000002,1.0513,0.6525000000000003,9.5,15.48148148148148,9,4
E0_20201213_Arsenal_Burnley,2020-12-13,2020-12-13,0,2021,Premier League,Arsenal,Burnley,14554,1.85362,0.815375,2.668995,1.038245,1.85362,0.815375,2.668995,1.038245,2.1552,0.6237,1.5315000000000003,9.5,14.85,11,3
E0_20201213_CrystalPalace_Tottenham,2020-12-13,2020-12-13,0,2021,Premier League,Crystal Palace,Tottenham,14545,1.84443,1.40792,3.25235,0.4365099999999999,1.84443,1.40792,3.25235,0.4365099999999999,1.7143,1.0252,0.6890999999999998,10.7,10.72222222222222,10,4
E0_20201213_Fulham_Liverpool,2020-12-13,2020-12-13,0,2021,Premier League,Fulham,Liverpool,14547,1.72509,1.82445,3.54954,-0.0993599999999998,1.72509,1.06328,2.78837,0.66181,1.2945,1.4207999999999998,-0.1262999999999998,32.416666666666664,6.214285714285714,5,10
E0_20201213_Leicester_Brighton,2020-12-13,2020-12-13,0,2021,Premier League,Leicester,Brighton,14553,1.64351,0.791673,2.435183,0.8518370000000001,1.64351,0.791673,2.435183,0.8518370000000001,2.0699,0.6848,1.3850999999999996,13.052631578947368,9.392857142857142,11,5
E0_20201213_Southampton_SheffieldUnited,2020-12-13,2020-12-13,0,2021,Premier League,Southampton,Sheffield United,14551,2.27973,0.219115,2.498845,2.060615,2.27973,0.219115,2.498845,2.060615,2.7797,0.1313,2.6484,5.222222222222222,13.214285714285714,7,1
D1_20201215_EinFrankfurt_Mgladbach,2020-12-15,2020-12-15,0,2021,Bundesliga,Ein Frankfurt,M'gladbach,15247,2.12722,1.14256,3.26978,0.98466,1.36945,0.384784,1.754234,0.984666,2.1698,0.5876,1.5821999999999998,9.088235294117649,5.62962962962963,8,2
D1_20201215_Hertha_Mainz,2020-12-15,2020-12-15,0,2021,Bundesliga,Hertha,Mainz,15239,0.490128,0.742962,1.23309,-0.252834,0.490128,0.742962,1.23309,-0.252834,0.9695,1.6328,-0.6633,5.24,17.318181818181817,7,4
D1_20201215_Stuttgart_UnionBerlin,2020-12-15,2020-12-15,0,2021,Bundesliga,Stuttgart,Union Berlin,15244,2.18597,1.01547,3.2014400000000003,1.1705,2.18597,1.01547,3.2014400000000003,1.1705,2.2761,0.5352,1.7408999999999994,7.4,12.5,8,4
D1_20201215_WerderBremen_Dortmund,2020-12-15,2020-12-15,0,2021,Bundesliga,Werder Bremen,Dortmund,15242,0.14594,3.37771,3.52365,-3.23177,0.14594,2.39074,2.53668,-2.2448,0.0094,2.9827,-2.9733,14.818181818181818,12.73913043478261,3,11
E0_20201215_ManCity_WestBrom,2020-12-15,2020-12-15,0,2021,Premier League,Man City,West Brom,14564,2.58593,0.210243,2.796173,2.375687,2.58593,0.210243,2.796173,2.375687,2.8155999999999994,0.1102,2.7054,6.928571428571429,35.0,16,0
E0_20201215_Wolves_Chelsea,2020-12-15,2020-12-15,0,2021,Premier League,Wolves,Chelsea,14562,0.683783,1.56772,2.251503,-0.883937,0.683783,1.56772,2.251503,-0.883937,0.6368,2.1125000000000003,-1.4757000000000002,19.692307692307693,7.827586206896552,4,6
D1_20201216_BayernMunich_Wolfsburg,2020-12-16,2020-12-16,0,2021,Bundesliga,Bayern Munich,Wolfsburg,15245,1.26746,1.10816,2.37562,0.1593,1.26746,1.10816,2.37562,0.1593,1.4901,1.2237,0.2663999999999999,5.967741935483871,12.818181818181818,6,6
D1_20201216_Bielefeld_Augsburg,2020-12-16,2020-12-16,0,2021,Bundesliga,Bielefeld,Augsburg,15243,0.702085,0.370523,1.072608,0.3315619999999999,0.702085,0.370523,1.072608,0.3315619999999999,1.6159,0.9535,0.6623999999999999,7.689655172413793,8.590909090909092,5,2
D1_20201216_FCKoln_Leverkusen,2020-12-16,2020-12-16,0,2021,Bundesliga,FC Koln,Leverkusen,15241,0.251532,1.93376,2.185292,-1.6822279999999998,0.251532,1.93376,2.185292,-1.6822279999999998,0.2037,2.6670000000000003,-2.4633000000000003,18.0,7.0,1,11
D1_20201216_Hoffenheim_RBLeipzig,2020-12-16,2020-12-16,0,2021,Bundesliga,Hoffenheim,RB Leipzig,15246,0.752599,0.476324,1.228923,0.276275,0.752599,0.476324,1.228923,0.276275,1.592,0.9845,0.6075000000000002,7.642857142857143,12.63157894736842,0,3
D1_20201216_Schalke04_Freiburg,2020-12-16,2020-12-16,0,2021,Bundesliga,Schalke 04,Freiburg,15240,0.376573,1.15776,1.534333,-0.7811869999999999,0.376573,1.15776,1.534333,-0.7811869999999999,0.5988,2.1099,-1.5111,10.6,12.2,2,2
E0_20201216_Arsenal_Southampton,2020-12-16,2020-12-16,0,2021,Premier League,Arsenal,Southampton,14555,0.661135,1.11296,1.774095,-0.4518249999999999,0.661135,1.11296,1.774095,-0.4518249999999999,0.9033,1.7655,-0.8622000000000001,17.1,9.409090909090908,6,11
E0_20201216_Fulham_Brighton,2020-12-16,2020-12-16,0,2021,Premier League,Fulham,Brighton,14557,1.00448,0.462456,1.466936,0.5420240000000001,1.00448,0.462456,1.466936,0.5420240000000001,1.9177,0.7453000000000001,1.1724,11.363636363636363,7.518518518518518,5,4
E0_20201216_Leeds_Newcastle,2020-12-16,2020-12-16,0,2021,Premier League,Leeds,Newcastle,14558,2.95137,1.44437,4.39574,1.507,2.95137,1.44437,4.39574,1.507,2.363,0.4646,1.8984,4.208333333333333,15.6875,16,3
E0_20201216_Leicester_Everton,2020-12-16,2020-12-16,0,2021,Premier League,Leicester,Everton,14559,0.83883,1.51486,2.3536900000000003,-0.6760300000000001,0.83883,1.51486,2.3536900000000003,-0.6760300000000001,0.6886,2.0143,-1.3257,6.964285714285714,26.692307692307693,6,3
E0_20201216_Liverpool_Tottenham,2020-12-16,2020-12-16,0,2021,Premier League,Liverpool,Tottenham,14563,1.21783,1.5161,2.73393,-0.29827,1.21783,1.5161,2.73393,-0.29827,1.0954000000000002,1.6435,-0.5480999999999998,7.352941176470588,18.047619047619047,18,0
E0_20201216_WestHam_CrystalPalace,2020-12-16,2020-12-16,0,2021,Premier League,West Ham,Crystal Palace,14561,0.449469,1.09108,1.540549,-0.641611,0.449469,1.09108,1.540549,-0.641611,0.6990000000000001,1.9857,-1.2867,12.1875,10.666666666666666,3,4
E0_20201217_AstonVilla_Burnley,2020-12-17,2020-12-17,0,2021,Premier League,Aston Villa,Burnley,14556,1.81142,0.316737,2.128157,1.494683,1.81142,0.316737,2.128157,1.494683,2.4833,0.3368,2.1465,5.285714285714286,5.774193548387097,9,1
E0_20201217_SheffieldUnited_ManUnited,2020-12-17,2020-12-17,0,2021,Premier League,Sheffield United,Man United,14560,1.23525,1.78667,3.02192,-0.55142,1.23525,1.78667,3.02192,-0.55142,0.9158,1.8209,-0.9051,10.758620689655173,10.428571428571429,10,6
D1_20201218_UnionBerlin_Dortmund,2020-12-18,2020-12-18,0,2021,Bundesliga,Union Berlin,Dortmund,15253,1.38214,1.1837,2.56584,0.1984399999999999,1.38214,1.1837,2.56584,0.1984399999999999,1.5573,1.1667,0.3905999999999998,21.894736842105264,5.208333333333333,3,12
D1_20201219_Augsburg_EinFrankfurt,2020-12-19,2020-12-19,0,2021,Bundesliga,Augsburg,Ein Frankfurt,15256,1.44889,2.37301,3.8219,-0.9241199999999998,1.44889,2.37301,3.8219,-0.9241199999999998,0.8,1.9979,-1.1979,11.636363636363637,8.695652173913043,5,6
D1_20201219_Leverkusen_BayernMunich,2020-12-19,2020-12-19,0,2021,Bundesliga,Leverkusen,Bayern Munich,15250,0.307742,1.41401,1.721752,-1.106268,0.307742,1.41401,1.721752,-1.106268,0.4496,2.3054,-1.8558,10.241379310344827,16.1,5,9
D1_20201219_Mgladbach_Hoffenheim,2020-12-19,2020-12-19,0,2021,Bundesliga,M'gladbach,Hoffenheim,15249,2.12823,2.28754,4.41577,-0.15931,1.37062,2.28754,3.65816,-0.91692,1.2871,1.4545,-0.1674,12.28,8.028571428571428,3,8
D1_20201219_Mainz_WerderBremen,2020-12-19,2020-12-19,0,2021,Bundesliga,Mainz,Werder Bremen,15255,0.388426,1.30319,1.691616,-0.914764,0.388426,1.30319,1.691616,-0.914764,0.5224,2.2108,-1.6884,13.653846153846152,9.333333333333334,2,2
D1_20201219_RBLeipzig_FCKoln,2020-12-19,2020-12-19,0,2021,Bundesliga,RB Leipzig,FC Koln,15248,1.57839,0.205395,1.783785,1.372995,1.57839,0.205395,1.783785,1.372995,2.4822,0.3137999999999999,2.1684,9.153846153846152,31.916666666666668,12,1
D1_20201219_Schalke04_Bielefeld,2020-12-19,2020-12-19,0,2021,Bundesliga,Schalke 04,Bielefeld,15254,0.338524,0.89989,1.238414,-0.561366,0.338524,0.89989,1.238414,-0.561366,0.755,1.8608,-1.1058000000000003,10.714285714285714,4.277777777777778,4,4
E0_20201219_CrystalPalace_Liverpool,2020-12-19,2020-12-19,0,2021,Premier League,Crystal Palace,Liverpool,14568,0.489318,2.86902,3.358338,-2.379702,0.489318,2.86902,3.358338,-2.379702,0.1316,2.7944,-2.6628,22.761904761904763,7.25,4,9
E0_20201219_Everton_Arsenal,2020-12-19,2020-12-19,0,2021,Premier League,Everton,Arsenal,14569,0.661744,1.25206,1.913804,-0.590316,0.661744,0.490894,1.152638,0.17085,0.7474999999999999,1.9574,-1.2099000000000002,31.3,13.470588235294118,1,11
E0_20201219_Newcastle_Fulham,2020-12-19,2020-12-19,0,2021,Premier League,Newcastle,Fulham,14571,1.26725,1.10645,2.3737,0.1608,0.506084,1.10645,1.612534,-0.600366,1.5311,1.1552000000000002,0.3758999999999997,14.526315789473683,16.9375,6,4
E0_20201219_Southampton_ManCity,2020-12-19,2020-12-19,0,2021,Premier League,Southampton,Man City,14572,0.586972,1.15599,1.742962,-0.569018,0.586972,1.15599,1.742962,-0.569018,0.7936,1.8958,-1.1021999999999998,12.142857142857142,13.083333333333334,7,8
D1_20201220_Freiburg_Hertha,2020-12-20,2020-12-20,0,2021,Bundesliga,Freiburg,Hertha,15252,2.96729,1.03828,4.0055700000000005,1.92901,2.20951,1.03828,3.24779,1.1712299999999998,2.6357,0.2501,2.3856,13.166666666666666,5.076923076923077,8,5
D1_20201220_Wolfsburg_Stuttgart,2020-12-20,2020-12-20,0,2021,Bundesliga,Wolfsburg,Stuttgart,15251,1.67526,1.10934,2.7846,0.56592,1.67526,1.10934,2.7846,0.56592,1.7833,0.9478,0.8355000000000001,8.8125,20.727272727272727,8,6
E0_20201220_Brighton_SheffieldUnited,2020-12-20,2020-12-20,0,2021,Premier League,Brighton,Sheffield United,14565,2.90097,1.03713,3.9381,1.86384,2.90097,1.03713,3.9381,1.86384,2.5735,0.2956,2.2779000000000003,7.6,24.181818181818183,14,4
E0_20201220_ManUnited_Leeds,2020-12-20,2020-12-20,0,2021,Premier League,Man United,Leeds,14570,4.77743,1.63467,6.4121,3.14276,4.01626,1.63467,5.65093,2.38159,2.7871,0.1591,2.628,15.72222222222222,11.666666666666666,12,5
E0_20201220_Tottenham_Leicester,2020-12-20,2020-12-20,0,2021,Premier League,Tottenham,Leicester,14573,0.945932,1.74772,2.693652,-0.801788,0.945932,0.986554,1.932486,-0.040622,0.7026,2.0112,-1.3085999999999998,9.476190476190476,11.782608695652174,5,13
E0_20201220_WestBrom_AstonVilla,2020-12-20,2020-12-20,0,2021,Premier League,West Brom,Aston Villa,14574,0.0388442,2.61964,2.6584842,-2.5807958,0.0388442,1.85847,1.8973142,-1.8196258,0.0251,2.9519,-2.9268,14.31578947368421,8.352941176470589,1,12
E0_20201221_Burnley_Wolves,2020-12-21,2020-12-21,0,2021,Premier League,Burnley,Wolves,14566,1.20465,1.45722,2.66187,-0.2525699999999999,1.20465,0.696055,1.900705,0.508595,1.1299,1.5739,-0.4440000000000002,14.055555555555555,4.55,6,4
E0_20201221_Chelsea_WestHam,2020-12-21,2020-12-21,0,2021,Premier League,Chelsea,West Ham,14567,2.41157,0.277737,2.6893070000000003,2.133833,2.41157,0.277737,2.6893070000000003,2.133833,2.8396,0.0951999999999999,2.7444,13.105263157894736,16.157894736842106,9,9
E0_20201226_Arsenal_Chelsea,2020-12-26,2020-12-26,0,2021,Premier League,Arsenal,Chelsea,14575,1.94485,2.25414,4.19899,-0.30929,1.18368,1.49304,2.67672,-0.3093599999999998,1.1207,1.6145,-0.4938,16.125,8.777777777777779,6,7
E0_20201226_AstonVilla_CrystalPalace,2020-12-26,2020-12-26,0,2021,Premier League,Aston Villa,Crystal Palace,14576,4.58214,0.849086,5.431226,3.733054,4.58214,0.849086,5.431226,3.733054,2.9483,0.0329,2.9154,9.84,7.571428571428571,9,12
E0_20201226_Fulham_Southampton,2020-12-26,2020-12-26,0,2021,Premier League,Fulham,Southampton,14577,0.781855,0.119709,0.901564,0.662146,0.781855,0.119709,0.901564,0.662146,2.006,0.5729,1.4330999999999998,8.615384615384615,4.514285714285714,6,0
E0_20201226_Leicester_ManUnited,2020-12-26,2020-12-26,0,2021,Premier League,Leicester,Man United,14579,1.0396,2.08423,3.12383,-1.0446299999999995,1.0396,2.08423,3.12383,-1.0446299999999995,0.6244,2.1586,-1.5341999999999998,10.333333333333334,9.258064516129032,1,6
E0_20201226_ManCity_Newcastle,2020-12-26,2020-12-26,0,2021,Premier League,Man City,Newcastle,14581,3.19575,0.200953,3.396703,2.994797,3.19575,0.200953,3.396703,2.994797,2.9401,0.0361,2.904,13.7,27.38888888888889,18,2
E0_20201226_SheffieldUnited_Everton,2020-12-26,2020-12-26,0,2021,Premier League,Sheffield United,Everton,14582,1.25106,0.568803,1.819863,0.6822570000000001,1.25106,0.568803,1.819863,0.6822570000000001,2.0613,0.6396,1.4217000000000002,10.766666666666667,11.166666666666666,3,8
E0_20201227_Leeds_Burnley,2020-12-27,2020-12-27,0,2021,Premier League,Leeds,Burnley,14578,2.13271,1.54591,3.67862,0.5868,1.37154,1.54591,2.91745,-0.1743699999999999,1.8538,0.8887,0.9651,10.214285714285714,11.954545454545457,6,10
E0_20201227_Liverpool_WestBrom,2020-12-27,2020-12-27,0,2021,Premier League,Liverpool,West Brom,14580,1.45485,0.739845,2.194695,0.715005,1.45485,0.739845,2.194695,0.715005,1.9223,0.7865,1.1358,3.260869565217391,39.0,18,1
E0_20201227_WestHam_Brighton,2020-12-27,2020-12-27,0,2021,Premier League,West Ham,Brighton,14583,1.38877,1.50551,2.89428,-0.1167399999999998,1.38877,1.50551,2.89428,-0.1167399999999998,1.2597,1.4502,-0.1904999999999999,18.5,10.421052631578949,6,5
E0_20201227_Wolves_Tottenham,2020-12-27,2020-12-27,0,2021,Premier League,Wolves,Tottenham,14584,0.742598,0.408109,1.150707,0.334489,0.742598,0.408109,1.150707,0.334489,1.6369,0.9535,0.6834,6.634146341463414,16.72222222222222,5,5
E0_20201228_Chelsea_AstonVilla,2020-12-28,2020-12-28,0,2021,Premier League,Chelsea,Aston Villa,14586,1.53701,0.730859,2.267869,0.806151,1.53701,0.730859,2.267869,0.806151,2.0733,0.6555,1.4178000000000002,5.142857142857143,16.94736842105263,8,6
E0_20201228_CrystalPalace_Leicester,2020-12-28,2020-12-28,0,2021,Premier League,Crystal Palace,Leicester,14594,0.321348,1.72132,2.042668,-1.399972,0.321348,0.960152,1.2815,-0.6388039999999999,0.2835,2.5497,-2.2662,23.375,5.52,1,4
E0_20201229_Brighton_Arsenal,2020-12-29,2020-12-29,0,2021,Premier League,Brighton,Arsenal,14585,0.799368,1.31394,2.113308,-0.5145720000000001,0.799368,1.31394,2.113308,-0.5145720000000001,0.8689,1.8466,-0.9777,22.0,20.928571428571427,6,3
